dataset_id,global_index,dataset_name,family,subgroup,srsd_variant,basename,selection_mode,candidate_advantage_side,algorithm,taxonomy,prompt_semantics_mode,llm_model_assignment,semantic_background_preview,train_nmse,valid_nmse_raw_observed_not_used_for_probe4,id_nmse,ood_nmse,finite_train,finite_id,finite_ood,finite_id_ood,finite_train_id_ood,log_train_nmse_clipped,log_id_nmse_clipped,log_ood_nmse_clipped,combined_log_id_ood_nmse,gap_log_ood_minus_id,delta_id_minus_train,delta_ood_minus_id,id_ood_explosion_gt_100,train_id_ood_explosion_gt_100,raw_result_status,outer_status,budget_exhausted,probe4_success,normalized_status_for_probe4,wall_time_seconds,expression_artifact_available,equation_present,artifact_valid,sympy_parse_ok,canonical_artifact_error,raw_equation_char_count,normalized_expression_char_count,raw_equation_token_count,normalized_expression_token_count,ast_node_count,tree_depth,expression_complexity_bucket,expected_n_features,used_variable_count,variable_coverage_ratio,uses_all_features,uses_no_features_constant,operator_count,operator_set,operator_category_count,parameter_count,expression_health_label,raw_equation_preview,normalized_expression_preview,source_result_path,uses_linear_ops,uses_product_power_ops,uses_trig_ops,uses_exp_log_ops,uses_root_abs_inv_ops,uses_constant_symbols,uses_complex_symbols
g0049,49,feynman-iii.15.27,srsd,srsd/srsd-feynman_easy_dummy,easy dummy,feynman-iii.15.27,strict,pysr,pyoperon,evolutionary_gp,none_or_original_e1,,,0.8145808766997057,0.6880222765952407,0.8976056566448243,1.2330342699628527,1,1,1,1,1,-0.089065789734037337,-0.046914419187409753,0.090975147195028819,0.022030364003809533,0.13788956638243857,0.042151370546627584,0.13788956638243857,0,0,ok,ok,0,1,success_completed,6.141,1,1,1,1,,120,86,49,29,19,12,simple,6,2,0.33333333333333331,0,0,6,add;exp;log;mul;sin;tanh,4,0,metric_ok_artifact_ok,(317165043712.000 + ((-542993645568.000) * tanh(tanh(sin(tanh((log(exp((1.170 * X2))) + ((0.035 * X1) * (-1.643))))))))),542993645568.0*tanh(tanh(sin(tanh(0.057505*x0 - log(exp(1.17*x1)))))) + 317165043712.0,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/anon-node-01/pyoperon/feynman-iii.15.27/result.json,1,1,1,1,0,0,0
g0049,49,feynman-iii.15.27,srsd,srsd/srsd-feynman_easy_dummy,easy dummy,feynman-iii.15.27,strict,pysr,pysr,evolutionary_gp,none_or_original_e1,,,1.4256446810403736e-15,1.4808654788557977e-15,1.5740477243680296e-15,2.0528324370104954e-16,1,1,1,1,1,-12,-12,-12,-12,0,0,0,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3602.857,1,1,1,1,,91,49,43,23,21,4,medium,6,5,0.83333333333333337,0,0,3,add;mul;pow,2,0,metric_ok_artifact_ok,(3.1415927 / (x1 * (x4 / (x0 + x0)))) + ((3.1415927 / (x1 * (x4 / (x0 + x0)))) * (x5 * x3)),6.2831854*x0*x3*x5/(x1*x4) + 6.2831854*x0/(x1*x4),/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w3_20260424-041046/anon-node-01/pysr/feynman-iii.15.27/result.json,1,1,0,0,0,0,0
g0049,49,feynman-iii.15.27,srsd,srsd/srsd-feynman_easy_dummy,easy dummy,feynman-iii.15.27,strict,pysr,tpsr,pretrained_neural,none_or_original_e1,,,1.0008606662825148,1.0032477480679094,1.0002097551443625,1.0002644563412133,1,1,1,1,1,0.00037362185844171282,9.1085949208166684e-05,0.00011483674570964892,0.0001029613474589078,2.3750796501482237e-05,-0.00028253590923354614,2.3750796501482237e-05,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3605.927,1,1,1,1,,114,75,27,15,10,4,simple,6,3,0.5,0,0,2,add;mul,2,0,metric_ok_artifact_ok,(((-2298.4266850176523 + x_0) - (2298.4376850176527 + (-0.000999917165708924 * x_5))) * (924046.5557704748 + x_3)),(x3 + 924046.5557704748)*(x0 + 0.000999917165708924*x5 - 4596.864370035305),/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-01/tpsr/feynman-iii.15.27/result.json,1,1,0,0,0,0,0
g0049,49,feynman-iii.15.27,srsd,srsd/srsd-feynman_easy_dummy,easy dummy,feynman-iii.15.27,strict,pysr,e2esr,pretrained_neural,none_or_original_e1,,,,,,,0,0,0,0,0,,,,,,,,0,0,,,0,0,metric_missing_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_missing,,,,0,0,0,0,0,0,0
g0049,49,feynman-iii.15.27,srsd,srsd/srsd-feynman_easy_dummy,easy dummy,feynman-iii.15.27,strict,pysr,imcts,mcts,none_or_original_e1,,,0.004740151978966117,0.01757617163433763,0.02714923197958085,0.09102434029190486,1,1,1,1,1,-2.3242077337334606,-1.5662424515907074,-1.040842459975712,-1.3035424557832096,0.5253999916149954,0.75796528214275316,0.5253999916149954,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0049,49,feynman-iii.15.27,srsd,srsd/srsd-feynman_easy_dummy,easy dummy,feynman-iii.15.27,strict,pysr,qlattice,graph_hybrid,none_or_original_e1,,,0.13467841919616613,0.048409114211850617,0.16621893755187944,1.210494607895242,1,1,1,1,1,-0.87070198983674929,-0.77931949796615951,0.082962859232887681,-0.3481783193666359,0.86228235719904722,0.091382491870589777,0.86228235719904722,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0049,49,feynman-iii.15.27,srsd,srsd/srsd-feynman_easy_dummy,easy dummy,feynman-iii.15.27,strict,pysr,ragsr,rag_hybrid,none_or_original_e1,,,4.122073095021968e+51,2.1172742966858838e+51,6.483055154578791e+51,2.0071018899323035e+56,1,1,1,1,1,12,12,12,12,0,0,0,1,1,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,finite_but_exploded,,,,0,0,0,0,0,0,0
g0049,49,feynman-iii.15.27,srsd,srsd/srsd-feynman_easy_dummy,easy dummy,feynman-iii.15.27,strict,pysr,udsr,rl_hybrid,none_or_original_e1,,,0.8156632470297838,0.8851953156646194,0.8156728454079485,1.011133040579068,1,1,1,1,1,-0.088489106127016923,-0.088483995564341902,0.0048083019688924429,-0.041837846797724731,0.093292297533234342,5.1105626750203026e-06,0.093292297533234342,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0050,50,feynman-i.24.6,srsd,srsd/srsd-feynman_medium_dummy,medium dummy,feynman-i.24.6,strict,pysr,drsr,llm_assisted_rl,physics_semantic_hidden_mapping,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the Energy given Mass, Angular velocity, Angular velocity, Position There are 6 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""m, Mass""; 1 varia",0.7335140121947195,0.669464963533484,0.7139129572062733,0.9347505462605368,1,1,1,1,1,-0.13459158548706351,-0.14635473571598326,-0.029304272375542739,-0.087829504045762993,0.11705046334044052,-0.011763150228919744,0.11705046334044052,0,0,ok,ok,0,1,success_completed,3612.417,1,1,1,1,,59,59,34,34,26,4,medium,6,6,1,1,0,3,add;mul;pow,2,0,metric_ok_artifact_ok,c0 + c1*x3**2 + c2*x4**2 + c3*x5**2 + c4*x0 + c5*x1 + c6*x2,c0 + c1*x3**2 + c2*x4**2 + c3*x5**2 + c4*x0 + c5*x1 + c6*x2,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-03/drsr/g0050_feynman-i.24.6/result.json,1,1,0,0,0,0,0
g0050,50,feynman-i.24.6,srsd,srsd/srsd-feynman_medium_dummy,medium dummy,feynman-i.24.6,strict,pysr,dso,rl_policy,none_or_original_e1,,,0.7983897385473695,1.3269196189514372,0.7160072399777665,0.6778936291092046,1,1,1,1,1,-0.097785053535430488,-0.14508258625849055,-0.16883844760068983,-0.15696051692959018,-0.023755861342199286,-0.04729753272306006,-0.023755861342199286,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3607.358,1,1,1,1,,18,18,12,12,8,3,simple,6,3,0.5,0,0,3,add;mul;pow,2,0,metric_ok_artifact_ok,x4*x6**2*(x2 + x4),x3*x5**2*(x1 + x3),/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-02/dso/feynman-i.24.6/result.json,1,1,0,0,0,0,0
g0050,50,feynman-i.24.6,srsd,srsd/srsd-feynman_medium_dummy,medium dummy,feynman-i.24.6,strict,pysr,gplearn,classic_gp,none_or_original_e1,,,0.0112544613739753,0.0241852659515906,0.0225784452277937,0.0838768275123576,1,1,1,1,1,-1.9486752850177818,-1.6463059672931466,-1.0763580042907774,-1.3613319857919621,0.56994796300236916,0.30236931772463516,0.56994796300236916,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3603.876,1,1,1,1,,6653,3242,3572,1758,1042,36,very_complex,6,6,1,1,0,6,add;imaginaryunit;log;mul;pi;pow,4,0,metric_ok_artifact_ok,"mul(mul(sqrt(mul(sqrt(add(X1, X5)), mul(X5, mul(X0, add(X1, X5))))), sqrt(mul(sqrt(add(X0, log(add(log(sqrt(mul(X4, X5))), div(div(sqrt(mul(sqrt(sqrt(X2)), mul(sqrt(mul(mul(mul(...",sqrt(x4*x5)*sqrt(sqrt(x0 + log(log(sqrt(x4*x5)) + 3.80494085847829*sqrt(x0*x1**(1/4)*x2**(1/4)*x3**4*sqrt(x1**(1/4)*x3**2*sqrt(x0*x1**(1/4)*x3**12*sqrt(x0*x3)*sqrt(x0**2*x2**(1/...,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-01/gplearn/feynman-i.24.6/result.json,1,1,0,1,0,1,1
g0050,50,feynman-i.24.6,srsd,srsd/srsd-feynman_medium_dummy,medium dummy,feynman-i.24.6,strict,pysr,llmsr,llm_symbolic,physics_semantic_hidden_mapping,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the Energy given Mass, Angular velocity, Angular velocity, Position There are 6 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""m, Mass""; 1 varia",0.5503965960825918,0.6181270397177904,0.5427151921935067,0.6832392612432923,1,1,1,1,1,-0.25932426065030395,-0.2654280210712332,-0.16542718556934019,-0.21542760332028671,0.10000083550189301,-0.0061037604209292495,0.10000083550189301,0,0,ok,ok,0,1,success_completed,3610.584,1,1,1,1,,56,56,39,39,27,5,medium,6,6,1,1,0,3,add;mul;pow,2,0,metric_ok_artifact_ok,c0*(x0**2 + x4**2)*(x1**2 + x5**2) + c1*x2**2 + c2*x3**2,c0*(x0**2 + x4**2)*(x1**2 + x5**2) + c1*x2**2 + c2*x3**2,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-03/llmsr/g0050_feynman-i.24.6/result.json,1,1,0,0,0,0,0
g0050,50,feynman-i.24.6,srsd,srsd/srsd-feynman_medium_dummy,medium dummy,feynman-i.24.6,strict,pysr,pyoperon,evolutionary_gp,none_or_original_e1,,,0.8436458696490302,0.7987123767037344,0.8167182040542504,0.9845900987493784,1,1,1,1,1,-0.073839815378861251,-0.087927764195751379,-0.0067445359003848104,-0.047336150048068092,0.081183228295366575,-0.014087948816890128,0.081183228295366575,0,0,ok,ok,0,1,success_completed,6.166,1,1,1,1,,108,66,53,25,19,9,simple,6,2,0.33333333333333331,0,0,4,add;log;mul;pow,3,0,metric_ok_artifact_ok,(806.990 + ((-307.826) * (exp(((-0.770) * (-1.329))) / (sqrt(1 + (log((1.284 * X1)) * (0.381 * X6)) ^ 2))))),806.99 - 856.50888238661/sqrt(0.145161*x5**2*log(1.284*x0)**2 + 1),/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/anon-node-01/pyoperon/feynman-i.24.6/result.json,1,1,0,1,0,0,0
g0050,50,feynman-i.24.6,srsd,srsd/srsd-feynman_medium_dummy,medium dummy,feynman-i.24.6,strict,pysr,pysr,evolutionary_gp,none_or_original_e1,,,5.9353476712289705e-15,3.375678594240965e-15,9.532774660920992e-15,7.586022697788714e-32,1,1,1,1,1,-12,-12,-12,-12,0,0,0,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3602.547,1,1,1,1,,49,44,21,21,15,6,simple,6,4,0.66666666666666663,0,0,3,add;mul;square,2,0,metric_ok_artifact_ok,((square(x5 * x3) + square(x4 * x5)) * 0.25) * x0,x0*(0.25*square(x3*x5) + 0.25*square(x4*x5)),/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w3_20260424-041046/anon-node-01/pysr/feynman-i.24.6/result.json,1,1,0,0,0,0,0
g0050,50,feynman-i.24.6,srsd,srsd/srsd-feynman_medium_dummy,medium dummy,feynman-i.24.6,strict,pysr,tpsr,pretrained_neural,none_or_original_e1,,,1.0011431684436949,0.9975217140524426,0.998662408347907,0.9999774101502056,1,1,1,1,1,0.00049618818764892944,-0.00058129752963248288,-9.8107579249305491e-06,-0.00029555414377870672,0.00057148677170755231,-0.0010774857172814122,0.00057148677170755231,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3605.58,1,1,1,1,,478,335,114,64,40,11,medium,6,6,1,1,0,5,abs;add;arctan;mul;pow,3,0,metric_ok_artifact_ok,(-0.00019999999996247214 + (3.405576825872439e-08 * (((-1.0000000000101714 + (-0.003 * x_2)) + ((((-0.00030000268794922857 + abs(x_3)) + (-0.0010000026879492287 + (0.00099999731...,3.405576825872439e-8*(-0.003*x2 + (0.0009999979370318777 - 0.8999999666463054*x5)*(-0.001000000000000028*x1 + 7.999999996281524*arctan(8.999999999853319*x0) + 0.1099999950439763...,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-01/tpsr/feynman-i.24.6/result.json,1,1,0,0,1,0,0
g0050,50,feynman-i.24.6,srsd,srsd/srsd-feynman_medium_dummy,medium dummy,feynman-i.24.6,strict,pysr,e2esr,pretrained_neural,none_or_original_e1,,,,,,,0,0,0,0,0,,,,,,,,0,0,,,0,0,metric_missing_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_missing,,,,0,0,0,0,0,0,0
g0050,50,feynman-i.24.6,srsd,srsd/srsd-feynman_medium_dummy,medium dummy,feynman-i.24.6,strict,pysr,imcts,mcts,none_or_original_e1,,,0.5944009880260718,0.6904112300601769,0.591394851141837,0.7954441037582878,1,1,1,1,1,-0.225920477353278,-0.22812246088941154,-0.099390333028383765,-0.16375639695889765,0.12873212786102778,-0.0022019835361335449,0.12873212786102778,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0050,50,feynman-i.24.6,srsd,srsd/srsd-feynman_medium_dummy,medium dummy,feynman-i.24.6,strict,pysr,qlattice,graph_hybrid,none_or_original_e1,,,0.1139458222424831,0.2275223717149397,0.1174189830931217,0.7466447352779076,1,1,1,1,1,-0.94330159334711994,-0.93026168514859753,-0.12688599284219956,-0.52857383899539856,0.80337569230639794,0.01303990819852241,0.80337569230639794,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0050,50,feynman-i.24.6,srsd,srsd/srsd-feynman_medium_dummy,medium dummy,feynman-i.24.6,strict,pysr,ragsr,rag_hybrid,none_or_original_e1,,,25975896.534275353,46674142.938102864,32565723.300744127,428565.1703079191,1,1,1,1,1,7.4145705457641276,7.5127607285114362,5.6320168728240487,6.572388800667742,-1.8807438556873874,0.098190182747308619,-1.8807438556873874,1,1,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,finite_but_exploded,,,,0,0,0,0,0,0,0
g0050,50,feynman-i.24.6,srsd,srsd/srsd-feynman_medium_dummy,medium dummy,feynman-i.24.6,strict,pysr,udsr,rl_hybrid,none_or_original_e1,,,5.815027529149134e-15,4.302207847529548e-15,1.0942052627685992e-14,1.1443332212837033e-15,1,1,1,1,1,-12,-12,-12,-12,0,0,0,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0051,51,feynman-bonus.10,srsd,srsd/srsd-feynman_hard_dummy,hard dummy,feynman-bonus.10,strict,pysr,drsr,llm_assisted_rl,physics_semantic_hidden_mapping,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the Value given Angle, Velocity There are 5 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""theta_2, Angle""; 1 variable with semantic role ""v, Ve",1.3487731849636215e+45,1.2906240812524748e+45,1.2819511041653298e+45,5.282361820064175e+49,1,1,1,1,1,12,12,12,12,0,0,0,1,1,ok,ok,1,1,success_budget_exhausted,3901.982,1,1,1,1,,39,39,20,20,15,4,simple,5,4,0.80000000000000004,0,0,3,add;cos;mul,3,0,finite_but_exploded,c0 + c1*cos(x0) + c2*x1 + c3*x2 + c4*x3,c0 + c1*cos(x0) + c2*x1 + c3*x2 + c4*x3,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/drsr/anon-node-04/drsr/g0051_feynman-bonus.10/result.json,1,1,1,0,0,0,0
g0051,51,feynman-bonus.10,srsd,srsd/srsd-feynman_hard_dummy,hard dummy,feynman-bonus.10,strict,pysr,dso,rl_policy,none_or_original_e1,,,0.0081028364086372,0.0081238459873578,0.0074936692908978,0.3502351579379317,1,1,1,1,1,-2.0913629291471065,-2.1253054770158228,-0.45564025993150437,-1.2904728684736635,1.6696652170843185,-0.033942547868716311,1.6696652170843185,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3606.806,1,1,1,1,,32,32,16,16,14,5,simple,5,4,0.80000000000000004,0,0,4,add;cos;mul;pow,3,0,metric_ok_artifact_ok,cos(x3 - x5 + (x3 + x4 + x5)/x1),cos(x2 - x4 + (x2 + x3 + x4)/x0),/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-02/dso/feynman-bonus.10/result.json,1,1,1,0,0,0,0
g0051,51,feynman-bonus.10,srsd,srsd/srsd-feynman_hard_dummy,hard dummy,feynman-bonus.10,strict,pysr,gplearn,classic_gp,none_or_original_e1,,,0.0081028364595658,0.0081238460759226,0.0074936693244256,0.3502351579681861,1,1,1,1,1,-2.0913629264174438,-2.1253054750727238,-0.4556402598939886,-1.2904728674833561,1.6696652151787352,-0.033942548655280014,1.6696652151787352,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3604.751,1,1,1,1,,25,15,14,8,8,5,simple,5,3,0.59999999999999998,0,0,4,add;cos;mul;pow,3,0,metric_ok_artifact_ok,"cos(add(X2, div(X3, X0)))",cos(x2 + x3/x0),/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-02/gplearn/feynman-bonus.10/result.json,1,1,1,0,0,0,0
g0051,51,feynman-bonus.10,srsd,srsd/srsd-feynman_hard_dummy,hard dummy,feynman-bonus.10,strict,pysr,llmsr,llm_symbolic,physics_semantic_hidden_mapping,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the Value given Angle, Velocity There are 5 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""theta_2, Angle""; 1 variable with semantic role ""v, Ve",0.024150151933409598,0.024637466708655353,0.02281383642590311,0.40934344118094185,1,1,1,1,1,-1.6170801326709019,-1.6418016766478891,-0.3879121638227177,-1.0148569202353035,1.2538895128251715,-0.024721543976987226,1.2538895128251715,0,0,ok,ok,0,1,success_completed,3636.104,1,1,1,1,,107,107,58,58,37,4,medium,5,5,1,1,0,5,add;cos;mul;pow;sin,3,0,metric_ok_artifact_ok,c0*cos(x0) + c1*sin(x0) + c2*cos(x1) + c3*x2 + c4*sin(x2) + c5*cos(x3) + c6*x4 + c7*x4**2 + c8*sin(x4) + c9,c0*cos(x0) + c1*sin(x0) + c2*cos(x1) + c3*x2 + c4*sin(x2) + c5*cos(x3) + c6*x4 + c7*x4**2 + c8*sin(x4) + c9,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-04/llmsr/g0051_feynman-bonus.10/result.json,1,1,1,0,0,0,0
g0051,51,feynman-bonus.10,srsd,srsd/srsd-feynman_hard_dummy,hard dummy,feynman-bonus.10,strict,pysr,pyoperon,evolutionary_gp,none_or_original_e1,,,804823.5445565748,0.0135080517110301,0.0125352754159732,0.3533826128826871,1,1,1,1,1,5.9057006728826167,-1.9018661195977975,-0.45175482244348036,-1.1768104710206388,1.4501112971543171,-7.8075667924804142,1.4501112971543171,0,1,ok,ok,0,1,success_completed,8.866,1,1,1,1,,149,109,74,45,33,15,medium,5,2,0.40000000000000002,0,0,6,add;exp;mul;pow;sin;tanh,4,0,metric_ok_artifact_ok,((-493.331) + (497.253 * (exp(tanh((1.010 * X5))) / (sqrt(1 + (tanh(0.154) / (sqrt(1 + sin((1.467 / (sqrt(1 + ((-1.110) * X3) ^ 2)))) ^ 2))) ^ 2))))),-493.331 + 497.253*exp(tanh(1.01*x3))/sqrt(1 + 0.0233460118771508/(sin(1.467/sqrt(1.2321*x1**2 + 1))**2 + 1)),/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w2_20260424-041046/anon-node-02/pyoperon/feynman-bonus.10/result.json,1,1,1,1,0,0,0
g0051,51,feynman-bonus.10,srsd,srsd/srsd-feynman_hard_dummy,hard dummy,feynman-bonus.10,strict,pysr,pysr,evolutionary_gp,none_or_original_e1,,,1.9807329197331405,1.9604810811778888,1.9925746186036897,1.335335936295175,1,1,1,1,1,0.29682591960423849,0.29941459397833237,0.12559053680618956,0.21250256539226098,-0.1738240571721428,0.00258867437409388,-0.1738240571721428,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3603.857,1,1,1,1,,115,93,49,37,19,6,simple,5,2,0.40000000000000002,0,0,4,add;cos;mul;sin,3,0,metric_ok_artifact_ok,cos(x2 + (x3 * 2.8637732e-9)) + ((sin((x3 * 2.896564e-9) + (x2 * 3.0229025)) * (x3 * 5.8048705e-10)) - 2.896617e-9),5.8048705e-10*x2*sin(3.0229025*x1 + 2.896564e-9*x2) + cos(x1 + 2.8637732e-9*x2) - 2.896617e-9,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w3_20260424-041046/anon-node-02/pysr/feynman-bonus.10/result.json,1,1,1,0,0,0,0
g0051,51,feynman-bonus.10,srsd,srsd/srsd-feynman_hard_dummy,hard dummy,feynman-bonus.10,strict,pysr,tpsr,pretrained_neural,none_or_original_e1,,,1.0000034178240087,0.999992446358044,1.00001508581695,1.0000043827613978,1,1,1,1,1,1.4843395704906681e-06,6.5516376381473503e-06,1.9034049194827287e-06,4.2275212788150397e-06,-4.6482327186646211e-06,5.0672980676566822e-06,-4.6482327186646211e-06,0,0,timed_out,timed_out,1,1,success_budget_exhausted,3610.484,1,1,1,1,,180,93,77,29,23,6,medium,5,5,1,1,0,3,add;mul;pow,2,0,metric_ok_artifact_ok,(-0.00011999999999999999 + (1.0 * 1/(((0.001 + (-0.001 * x_1)) + ((-0.001 + (-0.001 * x_0)) + ((-9.0 + (-0.001 * x_3)) + ((0.001 + (-0.001 * x_2)) + (0.001 + (-0.001 * x_4))))))))),-0.00011999999999999999 + 1.0/(-0.001*x0 - 0.001*x1 - 0.001*x2 - 0.001*x3 - 0.001*x4 - 8.998),/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w5_20260424-041046/anon-node-02/tpsr/feynman-bonus.10/result.json,1,1,0,0,0,0,0
g0051,51,feynman-bonus.10,srsd,srsd/srsd-feynman_hard_dummy,hard dummy,feynman-bonus.10,strict,pysr,e2esr,pretrained_neural,none_or_original_e1,,,,,,,0,0,0,0,0,,,,,,,,0,0,,,0,0,metric_missing_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_missing,,,,0,0,0,0,0,0,0
g0051,51,feynman-bonus.10,srsd,srsd/srsd-feynman_hard_dummy,hard dummy,feynman-bonus.10,strict,pysr,imcts,mcts,none_or_original_e1,,,0.005973385180519058,0.00566769252737669,0.005368243393164009,0.3598698432540914,1,1,1,1,1,-2.2237794798317911,-2.2701678017228688,-0.44385454528117907,-1.3570111735020238,1.8263132564416897,-0.046388321891077666,1.8263132564416897,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0051,51,feynman-bonus.10,srsd,srsd/srsd-feynman_hard_dummy,hard dummy,feynman-bonus.10,strict,pysr,qlattice,graph_hybrid,none_or_original_e1,,,0.00011440138924320852,0.0001245436640066511,0.00011332689475284642,0.37015852396832777,1,1,1,1,1,-3.9415687016182033,-3.9456670110839518,-0.43161224528276609,-2.1886396281833589,3.5140547658011858,-0.0040983094657485175,3.5140547658011858,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
g0051,51,feynman-bonus.10,srsd,srsd/srsd-feynman_hard_dummy,hard dummy,feynman-bonus.10,strict,pysr,ragsr,rag_hybrid,none_or_original_e1,,,308223148631159.9,296353449747711.8,304679232828192.8,4043732171436909.0,1,1,1,1,1,12,12,12,12,0,0,0,1,1,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,finite_but_exploded,,,,0,0,0,0,0,0,0
g0051,51,feynman-bonus.10,srsd,srsd/srsd-feynman_hard_dummy,hard dummy,feynman-bonus.10,strict,pysr,udsr,rl_hybrid,none_or_original_e1,,,0.010073273925275445,0.010373036048089224,0.009433903243418834,0.34980594875246235,1,1,1,1,1,-1.9968293560006865,-2.0253085823053665,-0.45617280924155879,-1.2407406957734626,1.5691357730638078,-0.028479226304680028,1.5691357730638078,0,0,,,0,1,success_metrics_available_raw_status_unknown,,0,0,0,0,,,,,,,,unknown_no_artifact,,,,0,0,,,,,metric_ok_no_expression_artifact,,,,0,0,0,0,0,0,0
