dataset_id,dataset_name,family,srsd_variant,algorithm,status,termination_reason,timeout_type,budget_exhausted,recovered_from_timeout,seconds,train_nmse_nonsemantic,train_nmse_semantic,delta_log10_train_nmse_semantic_minus_nonsemantic,train_outcome_2x,valid_nmse_nonsemantic,valid_nmse_semantic,delta_log10_valid_nmse_semantic_minus_nonsemantic,valid_outcome_2x,id_nmse_nonsemantic,id_nmse_semantic,delta_log10_id_nmse_semantic_minus_nonsemantic,id_outcome_2x,ood_nmse_nonsemantic,ood_nmse_semantic,delta_log10_ood_nmse_semantic_minus_nonsemantic,ood_outcome_2x,normalized_expression,instantiated_expression,variables,operator_set,ast_node_count,tree_depth,n_features,feature_names,target_name,inject_prompt_semantics,llm_model_assignment,background_preview,result_path,dataset_name_semantic,seed,host,task_label,id_r2,ood_r2,has_expression,artifact_valid,llm_config_path,log10_train_nmse_nonsemantic_clipped,log10_train_nmse_semantic_clipped,log10_valid_nmse_nonsemantic_clipped,log10_valid_nmse_semantic_clipped,log10_id_nmse_nonsemantic_clipped,log10_id_nmse_semantic_clipped,log10_ood_nmse_nonsemantic_clipped,log10_ood_nmse_semantic_clipped
g0060,feynman-i.27.6,srsd,easy dummy,llmsr,ok,completed,not_timeout,False,False,3611.493,3.995262484900237e+38,0.3468047054622524,-12.459915018628275,semantic_better_ge_2x,3.8249862932896365e+38,0.3316437535075023,-12.479328178202092,semantic_better_ge_2x,3.625110495877936e+38,0.33010656509955555,-12.481345838413834,semantic_better_ge_2x,3.696213954750797e+39,1.9352982069194375,-11.713252105765948,semantic_better_ge_2x,c0 + c1*x0/(x0*(c2*x1 - 1) + 1) + c3*x2 + c4*x3 + c5*x4 + c6*x5,0.3535343585636489 + 0.3519634479617839*x0/(x0*(-0.628203044851823*x1 - 1) + 1) + 1.0*x2 + -0.0012380635735354574*x3 + 0.14677307440414877*x4 + 1.0*x5,x0;x1;x2;x3;x4;x5,add;mul;pow,28.0,8.0,6,x0;x1;x2;x3;x4;x5,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the Focal length given Distance, Refractive index, Distance There are 6 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""d_1, Distance""; 1 variabl",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-05/llmsr/g0060_feynman-i.27.6/result.json,feynman-i.27.6,1314,anon-node-05,g0060_feynman-i.27.6,0.5116069820368416,-3.092788928802827,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,12.0,-0.4599150186282742,12.0,-0.4793281782020913,12.0,-0.4813458384138327,12.0,0.28674789423405284
g0061,feynman-ii.38.3,srsd,easy dummy,llmsr,ok,completed,not_timeout,False,False,3612.03,4.514867798826406e+46,0.9232354904928466,-12.03468750896635,semantic_better_ge_2x,5.636497383482442e+46,0.9093760994701944,-12.04125646425518,semantic_better_ge_2x,6.145411931551854e+46,0.9102689905032194,-12.04083025182305,semantic_better_ge_2x,3.528608025689965e+45,0.9783503553538816,-12.00950559291257,semantic_better_ge_2x,0.5*c0*x2*x3/(x0*x1) + c1*x4 + c2*x5 + c3*x6,0.5*1.0*x2*x3/(x0*x1) + 0.09810910560324435*x4 + 1.0*x5 + 4.324003624878175e-05*x6,x0;x1;x2;x3;x4;x5;x6,add;mul;pow,21.0,4.0,7,x0;x1;x2;x3;x4;x5;x6,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the Force given Young's modulus, Area, Displacement, Length There are 7 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""A, Area""; 1 variable with",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-02/llmsr/g0061_feynman-ii.38.3/result.json,feynman-ii.38.3,1314,anon-node-02,g0061_feynman-ii.38.3,0.08730711852434636,0.021049057453288667,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,12.0,-0.03468750896635032,12.0,-0.041256464255181056,12.0,-0.040830251823049474,12.0,-0.009505592912570165
g0062,Keijzer-7,keijzer,,llmsr,ok,completed,not_timeout,False,False,3610.531,0.0125734894219191,1.5753489870178165e-08,-5.902079042726828,semantic_better_ge_2x,0.0073004201717003,2.00865288608117e-08,-5.560442963319243,semantic_better_ge_2x,0.0101576462776138,1.5146770151107325e-08,-5.826473050062724,semantic_better_ge_2x,0.0152470218926468,1.3985296388886176e-07,-5.037513349124943,semantic_better_ge_2x,c0 + c1*x0 + c2*x0**2 + c3/(x0 + 1) + c4*sin(c5*x0 + c6) + c7*log(c8 + x0),0.013046732777292475 + 0.00031729607297861827*x0 + -1.7889716939492786e-06*x0**2 + -0.018141293351036904/(x0 + 1) + -3.0205631455899115e-05*sin(0.3511110930621067*x0 + 0.9929858246743669) + 0.9939562974609563*log(-0.005394511965438756 + x0),x0,add;log;mul;pow;sin,31.0,6.0,1,x1,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,This is an abstract symbolic regression problem.,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-03/llmsr/g0062_Keijzer-7/result.json,Keijzer-7,1314,anon-node-03,g0062_Keijzer-7,0.9999997293986449,0.9958916026244857,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,-1.9005441792447175,-7.802623221971546,-2.1366521435782326,-7.697095106897476,-1.9932069147949965,-7.81967996485772,-1.8168149761136119,-6.854328325238555
g0063,feynman-bonus.11,srsd,hard non-dummy,llmsr,ok,completed,not_timeout,False,False,3638.528,0.2621680013021196,0.26216800130211965,2.220446049250313e-16,similar_within_2x,0.2899022092229256,0.28990220922292564,1.1102230246251565e-16,similar_within_2x,0.2695298924348062,0.2695298924348062,0.0,similar_within_2x,0.3957432776760501,0.39574327767605016,5.551115123125783e-17,similar_within_2x,c0 + c1*x0 + c2*x1 + c3*x2 + c4*x3,-105.97932100061763 + 3287.2737167831647*x0 + 1.0*x1 + 2.120762161825892*x2 + 1.0*x3,x0;x1;x2;x3,add;mul,14.0,3.0,4,x0;x1;x2;x3,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the Wave intensity given Amplitude of wave, Wavelength of X-ray, Number of phase difference, Wavelength of X-ray",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-04/llmsr/g0063_feynman-bonus.11/result.json,feynman-bonus.11,1314,anon-node-04,g0063_feynman-bonus.11,0.6526257127872495,0.21457962827344845,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,-0.5814203168639658,-0.5814203168639656,-0.537748475056627,-0.5377484750566269,-0.5693930620187488,-0.5693930620187488,-0.402586453579928,-0.40258645357992795
g0064,feynman-i.39.10,srsd,medium dummy,llmsr,ok,completed,not_timeout,False,False,3611.479,0.3445132828665659,2.0057884618926786e-15,-11.537205970988042,semantic_better_ge_2x,0.3263208581813046,1.9756277810843482e-15,-11.513644834448396,semantic_better_ge_2x,0.3130200772152724,2.135655036681999e-15,-11.495572194237074,semantic_better_ge_2x,0.4594004129351936,8.13728062240379e-18,-11.66219138122774,semantic_better_ge_2x,c0*x0*x1 + c1*x2 + c2*x3/x4 + c3*x0*x4 + c4,1.0*x0*x1 + 1.0*x2 + -7.207825598366541e-09*x3/x4 + 1.4999999955549883*x0*x4 + 2.2247693154398007e-07,x0;x1;x2;x3;x4,add;mul;pow,19.0,4.0,5,x0;x1;x2;x3;x4,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the Internal energy given Pressure, Volume There are 5 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""P, Pressure""; 1 variable with semantic rol",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-05/llmsr/g0064_feynman-i.39.10/result.json,feynman-i.39.10,1314,anon-node-05,g0064_feynman-i.39.10,0.9999999999999974,0.9999999999999997,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,-0.46279402901195754,-12.0,-0.48635516555160485,-12.0,-0.5044278057629272,-12.0,-0.337808618772261,-12.0
g0065,feynman-i.50.26,srsd,hard non-dummy,llmsr,ok,completed,not_timeout,False,False,3611.037,0.7238055243947832,0.00021506754684137076,-3.527047012134122,semantic_better_ge_2x,0.7047023785013332,0.00023316333065015178,-3.4803454868998007,semantic_better_ge_2x,0.6624509071911051,0.0002406967022218665,-3.4396835591129538,semantic_better_ge_2x,1.0653934121302755,0.0038040346190264264,-2.447265546366257,semantic_better_ge_2x,c0*x0*(c1*sin(c2*x2 + x3) + c3*cos(c4*x1*x2) + c5*exp(-c6*x3) + c7*x3**3 + 1),0.7359464396331115*x0*(1.2197920390865022*sin(0.0021309626728454704*x2 + x3) + 1.358618591559812*cos(0.9999655357648164*x1*x2) + -0.9996453070482256*exp(--0.3507498720114016*x3) + 2.112734727836377*x3**3 + 1),x0;x1;x2;x3,add;cos;exp;mul;pow;sin,32.0,7.0,4,x0;x1;x2;x3,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the Amplitude given Amplitude, Angular velocity, Time, Variable",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-02/llmsr/g0065_feynman-i.50.26/result.json,feynman-i.50.26,1314,anon-node-02,g0065_feynman-i.50.26,0.9997275675843552,0.9961951233070642,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,-0.14037810649306642,-3.6674251186271887,-0.15199426267576852,-3.632339749575569,-0.17884630082662858,-3.6185298599395823,0.027510006993287504,-2.4197555393729693
g0066,Nguyen-5,nguyen,,llmsr,ok,completed,not_timeout,False,False,3610.726,0.0389922247243764,2.5646671795956496e-08,-6.181947000713396,semantic_better_ge_2x,0.0854393746774087,3.5455253773989715e-07,-5.381977462915126,semantic_better_ge_2x,0.0576937744607144,3.3210079617881336e-07,-5.2398590356635095,semantic_better_ge_2x,0.1985458984374342,0.00036388772534762004,-2.7368935136122707,semantic_better_ge_2x,c0*exp(c1*x0) + c2*sin(c3*x0) + c4*cos(x0) + c5*x0**3 + c6*tan(c7*x0) + c8*(2*x0**4 + x0**2) + c9*(sin(2*x0) + 3*sin(4*x0)),0.4876075970129259*exp(1.5439248677467596*x0) + -0.6538654088926418*sin(0.04208621161829962*x0) + -1.4878551166134146*cos(x0) + -0.3373712162445093*x0**3 + 1.8799340274456127*tan(-0.36856272915145555*x0) + -0.3129731309527073*(2*x0**4 + x0**2) + -0.002289194521263802*(sin(2*x0) + 3*sin(4*x0)),x0,add;cos;exp;mul;pow;sin;tan,52.0,7.0,1,x1,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,This is an abstract symbolic regression problem.,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-03/llmsr/g0066_Nguyen-5/result.json,Nguyen-5,1314,anon-node-03,g0066_Nguyen-5,0.9999900734116514,-0.707247665935703,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,-1.4090219851773194,-7.590968985890715,-1.0683419388635598,-6.450319401778685,-1.2388710475587892,-6.478730083222299,-0.7021390801658917,-3.4390325937781623
g0067,Nguyen-6,nguyen,,llmsr,ok,completed,not_timeout,False,False,3618.763,0.0145341853802141,6.286824846425439e-07,-4.363959334326979,semantic_better_ge_2x,0.1365143947368817,0.0012142595666582983,-2.0508669141097853,semantic_better_ge_2x,0.0147640017493314,1.991142892576926e-06,-3.870101660083294,semantic_better_ge_2x,0.3701590894540693,0.00896556786269379,-1.6158106159933643,semantic_better_ge_2x,c0 + c1*x0 + c2*x0**2 + c3*x0**3 + c4*exp(c5*x0) + c6*sin(c7*x0) + c8*cos(c9*x0),1.3045181233727052 + 3.3126859106468367*x0 + 2.67910028876526*x0**2 + 0.7124577832131999*x0**3 + -0.8487596376983321*exp(2.001108041514082*x0) + 2.9882664135196237*sin(0.13116304113571578*x0) + -0.4561247056551643*cos(0.41271330280567153*x0),x0,add;cos;exp;mul;pow;sin,33.0,5.0,1,x1,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,This is an abstract symbolic regression problem.,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-04/llmsr/g0067_Nguyen-6/result.json,Nguyen-6,1314,anon-node-04,g0067_Nguyen-6,0.999976262789896,0.9895701986917356,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,-1.8376093047805326,-6.201568639107512,-0.8648215521017049,-2.91568846621149,-1.830795912018447,-5.7008975721017405,-0.43161158181797027,-2.0474221978113345
g0068,Nguyen-9,nguyen,,llmsr,ok,completed,not_timeout,False,False,3610.867,0.0019516698764361,8.998399906069067e-08,-4.336241068807585,semantic_better_ge_2x,0.0149356010579556,2.45473988145021e-07,-4.784217226215602,semantic_better_ge_2x,0.0612518823941341,5.867449700294361e-07,-5.018670064765148,semantic_better_ge_2x,0.0045694734418111,1.958539580003703e-05,-2.3679338049090366,semantic_better_ge_2x,c0 + c1*sin(c2*x0) + c3*cos(c4*x1) + c5*exp(c6*x0**2) + c7*exp(c8*x1**2) + c9*x0**3*x1**3,-0.1555084817698023 + 1.0247794658102662*sin(0.9733986585074855*x0) + -1.1426922169996796*cos(2.1911895084165467*x1) + -0.0003478591044840854*exp(3.186741283448652*x0**2) + 1.2992444311786235*exp(-1.3530028217727725*x1**2) + -0.0024021900319695006*x0**3*x1**3,x0;x1,add;cos;exp;mul;pow;sin,38.0,6.0,2,x1;x2,target,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,This is an abstract symbolic regression problem.,/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-05/llmsr/g0068_Nguyen-9/result.json,Nguyen-9,1314,anon-node-05,g0068_Nguyen-9,0.9990881388276217,0.9995878971460617,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,-2.7095936410581603,-7.045834709865745,-1.8257772952626736,-6.609994521478275,-1.2128805600112151,-6.2315506247763635,-2.340133842488411,-4.708067647397447
g0069,feynman-ii.8.31,srsd,easy dummy,llmsr,ok,completed,not_timeout,False,False,3612.655,1.4512639369267776e+26,0.999999999999998,-12.0,semantic_better_ge_2x,1.6350613120171806e+26,0.9999999999999982,-12.0,semantic_better_ge_2x,1.5735799249149457e+26,0.9999999999999983,-12.0,semantic_better_ge_2x,1.8598302469446704e+25,0.9999999999999958,-12.000000000000002,semantic_better_ge_2x,c0*exp(-c1*x0) + c2*x2,1.0*exp(-1.0*x0) + 1.0*x2,x0;x2,add;exp;mul,11.0,5.0,3,x0;x1;x2,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the Energy given Vacuum permittivity There are 3 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""epsilon, Vacuum permittivity""; 2 distractor/mean",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-02/llmsr/g0069_feynman-ii.8.31/result.json,feynman-ii.8.31,1314,anon-node-02,g0069_feynman-ii.8.31,-0.2587301363142829,-42.215967068585876,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,12.0,-8.678947198979592e-16,12.0,-7.714619732426304e-16,12.0,-7.232455999149659e-16,12.0,-1.8322221864512493e-15
g0070,III.21.20_3_0,llm-srbench,,llmsr,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3605.211,0.7503699080449515,0.059921455667139904,-1.097693054182747,semantic_better_ge_2x,0.7485265370915737,0.05895799674703372,-1.10366448294603,semantic_better_ge_2x,0.7425791874091798,0.06232730848216001,-1.0760644000040394,semantic_better_ge_2x,0.99999100604906,1.0240515442595286,0.010325722860434457,similar_within_2x,c0 + c1*exp(c2*x0 + c3*x1 + c4*x2 + c5*x3) + c6*x0**2 + c7*x1**2 + c8*x2**2 + c9*x3**2,-0.0314473168988082 + 2.4296949968441535*exp(0.7375120539253083*x0 + 0.3257224445122176*x1 + 0.34278455109092204*x2 + 0.331320164294385*x3) + -0.00024517609670657715*x0**2 + 0.0525202054109803*x1**2 + 0.051679832841710696*x2**2 + 0.052176125153983295*x3**2,x0;x1;x2;x3,add;exp;mul;pow,38.0,6.0,4,j;rho_c_0;q;A_vec,m,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the mass of a charge carrier given the current density, the charge carrier density, the elementary charge and the vector potential",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-03/llmsr/g0070_III.21.20_3_0/result.json,III.21.20_3_0,1314,anon-node-03,g0070_III.21.20_3_0,0.9307788704729929,-0.02406063865610064,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,-0.12472459071650667,-1.2224176448992536,-0.12579279824926462,-1.2294572811952946,-0.12925722710018206,-1.2053216271042213,-3.906040829149338e-06,0.010321816819605308
g0071,feynman-ii.36.38,srsd,hard dummy,llmsr,ok,completed,not_timeout,False,False,3623.888,3000813952747.05,0.9999999999999998,-12.0,semantic_better_ge_2x,4684890017784.864,1.0,-12.0,semantic_better_ge_2x,3420654161712.844,0.9999999999999996,-12.0,semantic_better_ge_2x,321244363.1199999,1.0,-8.50683551583396,semantic_better_ge_2x,c0*x0*x5/(c1*x1 + c2*x3) + c3*x4 + c4*x2,1.0*x0*x5/(1.0*x1 + 1.0*x3) + 1.0*x4 + 1.0*x2,x0;x1;x2;x3;x4;x5,add;mul;pow,20.0,6.0,8,x0;x1;x2;x3;x4;x5;x6;x7,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the Parameter of magnetization given Magnetic moment, Magnetic field strength, Boltzmann constant, Temperature, Constant There are 8 candidate variables in an unknown order. The unordered semantic-role multiset",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-04/llmsr/g0071_feynman-ii.36.38/result.json,feynman-ii.36.38,1314,anon-node-04,g0071_feynman-ii.36.38,-0.001505686325139699,-0.00023959068636325576,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,12.0,-9.643274665532873e-17,12.0,0.0,12.0,-1.9286549331065747e-16,8.50683551583396,0.0
g0072,feynman-i.43.31,srsd,medium non-dummy,llmsr,ok,budget_exhausted_with_output,budget_exhausted_with_output,True,True,3602.273,2.034100299612473e+24,0.593854119764162,-12.226320226335945,semantic_better_ge_2x,2.3110134112000824e+24,0.5721662807323843,-12.242477739895591,semantic_better_ge_2x,1.9135173711579503e+24,0.5765195595337774,-12.239185953844583,semantic_better_ge_2x,1.3223253605207417e+23,0.7087960935063571,-12.149478684706372,semantic_better_ge_2x,c0*x1/(6*pi),4.672691629459269e-08*x1/(6*pi),x1,mul;pi;pow,7.0,3.0,2,x0;x1,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the Diffusion coefficient given Viscosity, Boltzmann constant",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-05/llmsr/g0072_feynman-i.43.31/result.json,feynman-i.43.31,1314,anon-node-05,g0072_feynman-i.43.31,0.2886613114486126,-35.044502922771144,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,12.0,-0.22632022633594473,12.0,-0.24247773989559065,12.0,-0.2391859538445836,12.0,-0.14947868470637243
g0073,feynman-i.43.31,srsd,medium dummy,llmsr,ok,completed,not_timeout,False,False,3611.422,2.1515755297324413e+24,1.0004295080648853,-11.999813507064731,semantic_better_ge_2x,2.4508346298201234e+24,1.0005760380468072,-11.999749901881009,semantic_better_ge_2x,2.007386355129796e+24,1.000556150242224,-11.999758534158113,semantic_better_ge_2x,9.771671494851813e+22,1.0001128637622272,-11.99995098665672,semantic_better_ge_2x,c0*x1*x2/x0,1.0*x1*x2/x0,x0;x1;x2,mul;pow,7.0,3.0,3,x0;x1;x2,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct,"Calculate the Diffusion coefficient given Viscosity, Boltzmann constant There are 3 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""k, Boltzmann constant"";",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-02/llmsr/g0073_feynman-i.43.31/result.json,feynman-i.43.31,1314,anon-node-02,g0073_feynman-i.43.31,-0.23453625776180842,-28.615989545650393,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b.config,12.0,0.00018649293526911141,12.0,0.00025009811899232904,12.0,0.00024146584188592575,12.0,4.901334327897355e-05
g0074,feynman-iii.4.32,srsd,medium dummy,llmsr,ok,completed,not_timeout,False,False,3611.337,3.1355058361346743e+34,0.3994856130144624,-12.398498856652717,semantic_better_ge_2x,2.7566411482362604e+34,0.4165296858302446,-12.380354041237174,semantic_better_ge_2x,2.577620813534692e+34,0.38789316746924996,-12.411287870197665,semantic_better_ge_2x,2.310672673644908e+41,35.00282126060878,-10.455896949691592,semantic_better_ge_2x,c0*(x0**2 + x1**2)/(c1 + c2*x3) + c3*exp(-c4/(c5*x2)) + c6*x0*x2 + c7*sin(c8*x1),1.0*(x0**2 + x1**2)/(1.0 + 1.0*x3) + 588017.5758570204*exp(-73400.39566971769/(180.05427119842315*x2)) + -8.384985856035748e-08*x0*x2 + 1.0*sin(1.0*x1),x0;x1;x2;x3,add;exp;mul;pow;sin,39.0,6.0,4,x0;x1;x2;x3,y,True,deepinfra/meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,"Calculate the Average number of photons given Planck constant, Frequency There are 4 candidate variables in an unknown order. The unordered semantic-role multiset is: 1 variable with semantic role ""h, Planck constant""; 1",/home/anonymous/projects/scientific-intelligent-modelling/experiments/semantic200_llm_physics_v2_4host_seed1314_20260429-205250/llmsr/anon-node-03/llmsr/g0074_feynman-iii.4.32/result.json,feynman-iii.4.32,1314,anon-node-03,g0074_feynman-iii.4.32,0.5206140682114894,-35.215884118103986,True,True,/home/anonymous/projects/scientific-intelligent-modelling/exp-planning/02.E1选择验证/llm_configs/benchmark_llm_deepinfra_llama31_8b_turbo.config,12.0,-0.39849885665271645,12.0,-0.3803540412371736,12.0,-0.41128787019766455,12.0,1.5441030503084072
