sample_id,attempt_number,physical_request_ordinal,status,input_tokens,output_tokens,total_tokens
review_002419,1,2392,accepted,1413,398,1811
review_002420,1,2393,accepted,1420,146,1566
review_002421,1,2394,accepted,1440,304,1744
review_002423,1,2395,accepted,1416,169,1585
review_002424,1,2396,accepted,1380,129,1509
review_002425,1,2397,accepted,1265,246,1511
review_002426,1,2398,accepted,1436,195,1631
review_002427,1,2399,accepted,1269,326,1595
review_002428,1,2400,accepted,1415,108,1523
review_002429,1,2401,accepted,1451,176,1627
review_002430,1,2402,accepted,1413,230,1643
review_002431,1,2403,accepted,1438,269,1707
review_002432,1,2404,accepted,1432,108,1540
review_002433,1,2405,accepted,1384,173,1557
review_002434,1,2406,accepted,1356,312,1668
review_002435,1,2407,accepted,1255,151,1406
review_002436,1,2408,accepted,1246,90,1336
review_002437,1,2409,accepted,1224,90,1314
review_002438,1,2410,accepted,1267,108,1375
review_002439,1,2411,accepted,1291,90,1381
review_002440,1,2412,accepted,1478,152,1630
review_002441,1,2413,accepted,1312,90,1402
review_002442,1,2414,accepted,1331,143,1474
review_002443,1,2415,accepted,1243,176,1419
review_002444,1,2416,accepted,1230,88,1318
review_002445,1,2417,accepted,1257,90,1347
review_002446,1,2418,accepted,1301,211,1512
review_002447,1,2419,accepted,1346,235,1581
review_002448,1,2420,accepted,1364,157,1521
review_002449,1,2421,accepted,1284,88,1372
review_002450,1,2422,accepted,1444,158,1602
review_002451,1,2423,accepted,1217,86,1303
review_002452,1,2424,accepted,1238,90,1328
review_002453,1,2425,accepted,1245,485,1730
review_002454,1,2426,accepted,1240,90,1330
review_002455,1,2427,accepted,1231,125,1356
review_002456,1,2428,accepted,1253,90,1343
review_002457,1,2429,accepted,1248,278,1526
review_002458,1,2430,accepted,1238,92,1330
review_002459,1,2431,accepted,1231,90,1321
review_002460,1,2432,accepted,1239,256,1495
review_002461,1,2433,accepted,1239,327,1566
review_002462,1,2434,accepted,1233,88,1321
review_002463,1,2435,accepted,1245,90,1335
review_002464,1,2436,accepted,1249,229,1478
review_002465,1,2437,accepted,1252,520,1772
review_002466,1,2438,accepted,1264,90,1354
review_002467,1,2439,accepted,1240,112,1352
review_002468,1,2440,accepted,1242,202,1444
review_002469,1,2441,accepted,1241,90,1331
review_002470,1,2442,accepted,1223,88,1311
review_002471,1,2443,accepted,1239,92,1331
review_002472,1,2444,accepted,1238,92,1330
review_002473,1,2445,accepted,1233,86,1319
review_002474,1,2446,accepted,1229,90,1319
review_002475,1,2447,accepted,1235,93,1328
review_002476,1,2448,accepted,1233,341,1574
review_002477,1,2449,accepted,1246,90,1336
review_002478,1,2450,accepted,1242,90,1332
review_002479,1,2451,accepted,1239,593,1832
review_002480,1,2452,accepted,1261,118,1379
review_002481,1,2453,accepted,1225,88,1313
review_002482,1,2454,accepted,1247,210,1457
review_002483,1,2455,accepted,1242,91,1333
review_002484,1,2456,accepted,1250,221,1471
review_002485,1,2457,accepted,1253,92,1345
review_002486,1,2458,accepted,1273,92,1365
review_002487,1,2459,accepted,1234,88,1322
review_002488,1,2460,accepted,1253,247,1500
review_002489,1,2461,accepted,1265,90,1355
review_002490,1,2462,accepted,1246,93,1339
review_002491,1,2463,accepted,1263,292,1555
review_002492,1,2464,accepted,1253,129,1382
review_002493,1,2465,accepted,1262,90,1352
review_002494,1,2466,accepted,1269,366,1635
review_002495,1,2467,accepted,1214,90,1304
review_002496,1,2468,accepted,1236,88,1324
review_002497,1,2469,accepted,1254,946,2200
review_002498,1,2470,accepted,1248,90,1338
review_002499,1,2471,accepted,1265,92,1357
review_002500,1,2472,accepted,1263,379,1642
review_002501,1,2473,accepted,1254,90,1344
review_002502,1,2474,accepted,1244,90,1334
review_002503,1,2475,accepted,1245,164,1409
review_002504,1,2476,accepted,1239,185,1424
review_002505,1,2477,accepted,1236,292,1528
review_002506,1,2478,accepted,1251,93,1344
review_002507,1,2479,accepted,1231,88,1319
review_002508,1,2480,accepted,1233,90,1323
review_002509,1,2481,accepted,1245,400,1645
review_002510,1,2482,accepted,1250,90,1340
review_002511,1,2483,accepted,1230,88,1318
review_002512,1,2484,accepted,1238,90,1328
review_002513,1,2485,accepted,1254,92,1346
review_002514,1,2486,accepted,1246,90,1336
review_002515,1,2487,accepted,1270,654,1924
review_002516,1,2488,accepted,1245,90,1335
review_002517,1,2489,accepted,1237,90,1327
review_002518,1,2490,accepted,1252,356,1608
review_002519,1,2491,accepted,1236,90,1326
review_002520,1,2492,accepted,1238,90,1328
review_002521,1,2493,accepted,1254,236,1490
review_002522,1,2494,accepted,1240,90,1330
review_002523,1,2495,accepted,1233,86,1319
review_002524,1,2496,accepted,1228,88,1316
review_002525,1,2497,accepted,1237,102,1339
review_002526,1,2498,accepted,1232,334,1566
review_002527,1,2499,accepted,1259,127,1386
review_002528,1,2500,accepted,1250,90,1340
review_002529,1,2501,accepted,1238,92,1330
review_002530,1,2502,accepted,1238,178,1416
review_002531,1,2503,accepted,1234,88,1322
review_002532,1,2504,accepted,1267,296,1563
review_002533,1,2505,accepted,1263,258,1521
review_002534,1,2506,accepted,1263,90,1353
review_002535,1,2507,accepted,1286,256,1542
review_002536,1,2508,accepted,1299,90,1389
review_002537,1,2509,accepted,1236,88,1324
review_002538,1,2510,accepted,1259,90,1349
review_002539,1,2511,accepted,1229,84,1313
review_002540,1,2512,accepted,1238,90,1328
review_002541,1,2513,accepted,1233,88,1321
review_002542,1,2514,accepted,1271,90,1361
review_002543,1,2515,accepted,1280,271,1551
review_002544,1,2516,accepted,1250,90,1340
review_002545,1,2517,accepted,1218,88,1306
review_002546,1,2518,accepted,1270,92,1362
review_002547,1,2519,accepted,1247,470,1717
review_002548,1,2520,accepted,1234,88,1322
review_002549,1,2521,accepted,1281,359,1640
review_002550,1,2522,accepted,1258,92,1350
review_002551,1,2523,accepted,1252,212,1464
review_002552,1,2524,accepted,1246,92,1338
review_002553,1,2525,accepted,1245,86,1331
review_002554,1,2526,accepted,1269,92,1361
review_002555,1,2527,accepted,1237,86,1323
review_002556,1,2528,accepted,1232,90,1322
review_002557,1,2529,accepted,1233,139,1372
review_002558,1,2530,accepted,1240,90,1330
review_002559,1,2531,accepted,1246,226,1472
review_002560,1,2532,accepted,1235,92,1327
review_002561,1,2533,accepted,1231,86,1317
review_002562,1,2534,accepted,1249,90,1339
review_002563,1,2535,accepted,1293,647,1940
review_002564,1,2536,accepted,1249,90,1339
review_002565,1,2537,accepted,1231,88,1319
review_002566,1,2538,accepted,1251,277,1528
review_002567,1,2539,accepted,1239,109,1348
review_002568,1,2540,accepted,1255,178,1433
review_002569,1,2541,accepted,1243,88,1331
review_002570,1,2542,accepted,1239,90,1329
review_002571,1,2543,accepted,1268,90,1358
review_002572,1,2544,accepted,1236,90,1326
review_002573,1,2545,accepted,1235,86,1321
review_002574,1,2546,accepted,1237,107,1344
review_002575,1,2547,accepted,1245,90,1335
review_002576,1,2548,accepted,1253,91,1344
review_002577,1,2549,accepted,1236,323,1559
review_002578,1,2550,accepted,1245,93,1338
review_002579,1,2551,accepted,1239,88,1327
review_002580,1,2552,accepted,1224,88,1312
review_002581,1,2553,accepted,1231,88,1319
review_002582,1,2554,accepted,1244,90,1334
review_002583,1,2555,accepted,1270,90,1360
review_002584,1,2556,accepted,1264,90,1354
review_002585,1,2557,accepted,1277,390,1667
review_002586,1,2558,accepted,1264,335,1599
review_002587,1,2559,accepted,1250,90,1340
review_002588,1,2560,accepted,1268,389,1657
review_002589,1,2561,accepted,1246,190,1436
review_002590,1,2562,accepted,1246,90,1336
review_002591,1,2563,accepted,1256,655,1911
review_002592,1,2564,accepted,1273,90,1363
review_002593,1,2565,accepted,1257,90,1347
review_002594,1,2566,accepted,1235,88,1323
review_002595,1,2567,accepted,1231,88,1319
review_002596,1,2568,accepted,1244,88,1332
review_002597,1,2569,accepted,1256,219,1475
review_002598,1,2570,accepted,1237,86,1323
review_002599,1,2571,accepted,1270,88,1358
review_002600,1,2572,accepted,1233,92,1325
review_002601,1,2573,accepted,1278,90,1368
review_002602,1,2574,accepted,1306,245,1551
review_002603,1,2575,accepted,1330,90,1420
review_002604,1,2576,accepted,1310,90,1400
review_002605,1,2577,accepted,1261,380,1641
review_002606,1,2578,accepted,1267,275,1542
review_002607,1,2579,accepted,1300,90,1390
review_002608,1,2580,accepted,1270,88,1358
review_002609,1,2581,accepted,1278,381,1659
review_002610,1,2582,accepted,1274,319,1593
review_002611,1,2583,accepted,1254,373,1627
review_002612,1,2584,accepted,1259,90,1349
review_002613,1,2585,accepted,1322,195,1517
review_002614,1,2586,accepted,1362,88,1450
review_002615,1,2587,accepted,1293,90,1383
review_002616,1,2588,accepted,1384,93,1477
review_002617,1,2589,accepted,1401,587,1988
review_002618,1,2590,accepted,1294,258,1552
review_002619,1,2591,accepted,1245,274,1519
review_002620,1,2592,accepted,1242,89,1331
review_002621,1,2593,accepted,1263,92,1355
review_002622,1,2594,accepted,1301,90,1391
review_002623,1,2595,accepted,1310,283,1593
review_002624,1,2596,accepted,1289,90,1379
review_002625,1,2597,accepted,1320,90,1410
review_002626,1,2598,accepted,1373,90,1463
review_002627,1,2599,accepted,1333,322,1655
review_002628,1,2600,accepted,1337,287,1624
review_002629,1,2601,accepted,1299,336,1635
review_002630,1,2602,accepted,1295,93,1388
review_002631,1,2603,accepted,1277,1167,2444
review_002632,1,2604,accepted,1324,367,1691
review_002633,1,2605,accepted,1277,88,1365
review_002634,1,2606,accepted,1277,90,1367
review_002635,1,2607,accepted,1348,90,1438
review_002636,1,2608,accepted,1326,597,1923
review_002637,1,2609,accepted,1342,303,1645
review_002638,1,2610,accepted,1372,90,1462
review_002639,1,2611,accepted,1389,1005,2394
review_002640,1,2612,accepted,1358,346,1704
review_002641,1,2613,accepted,1376,90,1466
review_002642,1,2614,accepted,1412,90,1502
review_002643,1,2615,accepted,1346,332,1678
review_002644,1,2616,accepted,1375,109,1484
review_002645,1,2617,accepted,1379,995,2374
review_002646,1,2618,accepted,1358,427,1785
review_002647,1,2619,accepted,1255,90,1345
review_002648,1,2620,accepted,1360,337,1697
review_002649,1,2621,accepted,1376,457,1833
review_002650,1,2622,accepted,1420,115,1535
review_002651,1,2623,accepted,1291,88,1379
review_002652,1,2624,accepted,1295,90,1385
review_002653,1,2625,accepted,1330,88,1418
review_002654,1,2626,accepted,1302,90,1392
review_002655,1,2627,accepted,1263,88,1351
review_002656,1,2628,accepted,1297,224,1521
review_002657,1,2629,accepted,1304,90,1394
review_002658,1,2630,accepted,1280,90,1370
review_002659,1,2631,accepted,1281,298,1579
review_002660,1,2632,accepted,1266,90,1356
review_002661,1,2633,accepted,1268,254,1522
review_002662,1,2634,accepted,1259,90,1349
review_002663,1,2635,accepted,1356,671,2027
review_002664,1,2636,accepted,1354,1386,2740
review_002665,1,2637,accepted,1400,414,1814
review_002666,1,2638,accepted,1388,402,1790
review_002667,1,2639,accepted,1332,90,1422
review_002668,1,2640,accepted,1301,90,1391
review_002669,1,2641,accepted,1256,253,1509
review_002670,1,2642,accepted,1227,90,1317
review_002671,1,2643,accepted,1297,90,1387
review_002672,1,2644,accepted,1277,266,1543
review_002673,1,2645,accepted,1315,621,1936
review_002674,1,2646,accepted,1277,355,1632
review_002675,1,2647,accepted,1344,90,1434
review_002676,1,2648,accepted,1320,90,1410
review_002677,1,2649,accepted,1351,485,1836
review_002678,1,2650,accepted,1312,217,1529
review_002679,1,2651,accepted,1284,90,1374
review_002680,1,2652,accepted,1240,90,1330
review_002681,1,2653,accepted,1271,354,1625
review_002682,1,2654,accepted,1337,318,1655
review_002683,1,2655,accepted,1279,92,1371
review_002684,1,2656,accepted,1254,90,1344
review_002685,1,2657,accepted,1333,259,1592
review_002686,1,2658,accepted,1344,281,1625
review_002687,1,2659,accepted,1313,90,1403
review_002688,1,2660,accepted,1343,276,1619
review_002689,1,2661,accepted,1391,327,1718
review_002690,1,2662,accepted,1336,230,1566
review_002691,1,2663,accepted,1345,90,1435
review_002692,1,2664,accepted,1340,88,1428
review_002693,1,2665,accepted,1375,643,2018
review_002694,1,2666,accepted,1368,845,2213
review_002695,1,2667,accepted,1379,1033,2412
review_002696,1,2668,accepted,1337,327,1664
review_002697,1,2669,accepted,1267,86,1353
review_002698,1,2670,accepted,1381,945,2326
review_002699,1,2671,accepted,1355,90,1445
review_002700,1,2672,accepted,1383,90,1473
review_002701,1,2673,accepted,1283,88,1371
review_002702,1,2674,accepted,1277,88,1365
review_002703,1,2675,accepted,1341,90,1431
review_002704,1,2676,accepted,1308,117,1425
review_002705,1,2677,accepted,1261,92,1353
review_002706,1,2678,accepted,1281,90,1371
review_002707,1,2679,accepted,1297,90,1387
review_002708,1,2680,accepted,1268,90,1358
review_002709,1,2681,accepted,1264,210,1474
review_002710,1,2682,accepted,1258,90,1348
review_002711,1,2683,accepted,1265,281,1546
review_002712,1,2684,accepted,1262,220,1482
review_002713,1,2685,accepted,1358,119,1477
review_002714,1,2686,accepted,1343,93,1436
review_002715,1,2687,accepted,1312,503,1815
review_002716,1,2688,accepted,1362,289,1651
review_002717,1,2689,accepted,1327,90,1417
review_002718,1,2690,accepted,1283,221,1504
review_002719,1,2691,accepted,1251,90,1341
review_002720,1,2692,accepted,1237,90,1327
review_002721,1,2693,accepted,1277,88,1365
review_002722,1,2694,accepted,1304,114,1418
review_002723,1,2695,accepted,1338,464,1802
review_002724,1,2696,accepted,1280,352,1632
review_002725,1,2697,accepted,1363,90,1453
review_002726,1,2698,accepted,1317,90,1407
review_002727,1,2699,accepted,1332,351,1683
review_002728,1,2700,accepted,1287,90,1377
review_002729,1,2701,accepted,1295,90,1385
review_002730,1,2702,accepted,1247,88,1335
review_002731,1,2703,accepted,1296,801,2097
review_002732,1,2704,accepted,1316,321,1637
review_002733,1,2705,accepted,1283,88,1371
review_002734,1,2706,accepted,1276,228,1504
review_002735,1,2707,accepted,1334,331,1665
review_002736,1,2708,accepted,1347,88,1435
review_002737,1,2709,accepted,1343,276,1619
review_002738,1,2710,accepted,1338,268,1606
review_002739,1,2711,accepted,1396,375,1771
review_002740,1,2712,accepted,1393,238,1631
review_002741,1,2713,accepted,1368,379,1747
review_002742,1,2714,accepted,1348,90,1438
review_002743,1,2715,accepted,1363,899,2262
review_002744,1,2716,accepted,1324,206,1530
review_002745,1,2717,accepted,1361,219,1580
review_002746,1,2718,accepted,1319,343,1662
review_002747,1,2719,accepted,1284,222,1506
review_002748,1,2720,accepted,1377,578,1955
review_002749,1,2721,accepted,1371,379,1750
review_002750,1,2722,accepted,1347,310,1657
review_002751,1,2723,accepted,1270,90,1360
review_002752,1,2724,accepted,1239,90,1329
review_002753,1,2725,accepted,1265,94,1359
review_002754,1,2726,accepted,1238,88,1326
review_002755,1,2727,accepted,1222,88,1310
review_002756,1,2728,accepted,1243,89,1332
review_002757,1,2729,accepted,1222,88,1310
review_002758,1,2730,accepted,1232,93,1325
review_002759,1,2731,accepted,1226,90,1316
review_002760,1,2732,accepted,1224,92,1316
review_002761,1,2733,accepted,1272,90,1362
review_002762,1,2734,accepted,1241,90,1331
review_002763,1,2735,accepted,1257,266,1523
review_002764,1,2736,accepted,1281,198,1479
review_002765,1,2737,accepted,1259,90,1349
review_002766,1,2738,accepted,1230,90,1320
review_002767,1,2739,accepted,1271,88,1359
review_002768,1,2740,accepted,1237,88,1325
review_002769,1,2741,accepted,1253,90,1343
review_002770,1,2742,accepted,1258,90,1348
review_002771,1,2743,accepted,1294,90,1384
review_002772,1,2744,accepted,1297,97,1394
review_002773,1,2745,accepted,1221,90,1311
review_002774,1,2746,accepted,1224,88,1312
review_002775,1,2747,accepted,1243,88,1331
review_002776,1,2748,accepted,1311,264,1575
review_002777,1,2749,accepted,1259,200,1459
review_002778,1,2750,accepted,1245,90,1335
review_002779,1,2751,accepted,1256,90,1346
review_002780,1,2752,accepted,1306,273,1579
review_002781,1,2753,accepted,1234,90,1324
review_002782,1,2754,accepted,1276,90,1366
review_002783,1,2755,accepted,1277,90,1367
review_002784,1,2756,accepted,1289,90,1379
review_002785,1,2757,accepted,1223,193,1416
review_002786,1,2758,accepted,1214,92,1306
review_002787,1,2759,accepted,1243,86,1329
review_002788,1,2760,accepted,1216,86,1302
review_002789,1,2761,accepted,1230,90,1320
review_002790,1,2762,accepted,1275,90,1365
review_002791,1,2763,accepted,1215,91,1306
review_002792,1,2764,accepted,1256,113,1369
review_002793,1,2765,accepted,1225,96,1321
review_002794,1,2766,accepted,1207,86,1293
review_002795,1,2767,accepted,1212,88,1300
review_002796,1,2768,accepted,1223,86,1309
review_002797,1,2769,accepted,1213,86,1299
review_002798,1,2770,accepted,1277,88,1365
review_002799,1,2771,accepted,1278,217,1495
review_002800,1,2772,accepted,1252,114,1366
review_002801,1,2773,accepted,1249,90,1339
review_002802,1,2774,accepted,1323,90,1413
review_002803,1,2775,accepted,1244,196,1440
review_002804,1,2776,accepted,1232,90,1322
review_002805,1,2777,accepted,1233,178,1411
review_002806,1,2778,accepted,1247,90,1337
review_002807,1,2779,accepted,1238,166,1404
review_002808,1,2780,accepted,1250,90,1340
review_002809,1,2781,accepted,1235,88,1323
review_002810,1,2782,accepted,1217,86,1303
review_002811,1,2783,accepted,1241,332,1573
review_002812,1,2784,accepted,1238,90,1328
review_002813,1,2785,accepted,1235,90,1325
review_002814,1,2786,accepted,1232,273,1505
review_002815,1,2787,accepted,1214,86,1300
review_002816,1,2788,accepted,1260,190,1450
review_002817,1,2789,accepted,1236,90,1326
review_002818,1,2790,accepted,1283,155,1438
review_002819,1,2791,accepted,1265,90,1355
