dataset_id,global_index,dataset_name,family,subgroup,metadata_class,dataset_rel,basename,formula_identity,feature_count,target_name,train_samples,valid_samples,id_test_samples,ood_test_samples,formula_char_count,formula_operator_count,formula_return_expr,expected_probe_methods,expected_total_runs,observed_methods,completed_methods,valid_methods,finished_runs,valid_runs,invalid_runs,timeout_runs,valid_extreme_error_runs,wrong_dataset_runs,not_finished_runs,completion_rate,dataset_valid_rate,dataset_invalid_rate,dataset_timeout_rate,dataset_extreme_error_rate,mean_median_log_id_nmse,mean_median_log_ood_nmse,median_log_id_nmse_across_probes,median_log_ood_nmse_across_probes,mean_iqr_log_id_nmse,mean_iqr_log_ood_nmse,max_iqr_log_ood_nmse,id_probe_variance,ood_probe_variance,ood_id_gap_variance,pairwise_gap_mean,pairwise_gap_max,valid_pattern_entropy,rank_entropy,winner_probe,winner_margin,worst_probe,semantic_duplicate_group,formula_hash,operator_group,difficulty_score,instability_raw,norm_id_probe_variance,norm_ood_probe_variance,norm_ood_id_gap_variance,norm_pairwise_gap_mean,norm_valid_pattern_entropy,discrimination_score,stability_score,info_score,difficulty_bin,mean_ood_minus_id_log_nmse,failure_mode,eligible_class,feature_count_bin,total_samples,sample_count_bin,complexity_bin
g0106,106,II.11.27_3_0,llm-srbench,lsrtransform,lsrtransform,sim-datasets-data/llm-srbench/lsrtransform/II.11.27_3_0,II.11.27_3_0,llm-srbench/lsrtransform/II.11.27_3_0,4,Ef,75000,5000,20000,20000,50,7,-Pol / (3 * epsilon) + Pol / (alpha * epsilon * n),4,12,4,4,4,12,10,0,0,0,0,0,1.0,0.8333333333333334,0.0,0.0,0.0,-3.9820407320320186,-5.788441168169385,-7.006774425284347,-8.651827921582468,1.7685134975390915,2.0375825882655123,5.435457465252173,36.22286903797378,48.639430259974795,2.8187180723427034,9.474919964702504,17.238372275726473,0.0,0.6956862934843407,dso,0.3252111505192712,pyoperon,llm-srbench/lsrtransform/II.11.27_3_0,52fde63779580852,rational,-4.885240950100702,2.255827227864458,1.0,1.0,0.4902044905931512,1.0,0.0,0.8735306735889726,0.05456446912384805,0.04766373746777968,medium,-1.8064004361373662,unstable,limited_quota,medium,120000,large,moderate
g0107,107,II.11.28_0_0,llm-srbench,lsrtransform,lsrtransform,sim-datasets-data/llm-srbench/lsrtransform/II.11.28_0_0,II.11.28_0_0,llm-srbench/lsrtransform/II.11.28_0_0,2,n,75000,5000,20000,20000,39,5,3 * (theta - 1) / (alpha * (theta - 4)),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-4.118526550840539,-2.111563562776493,-4.0874118877237,-1.9954269917104899,1.1913774019401304,1.4460354771751578,3.3173060643694128,5.8576176045746795,4.10910569056785,0.5242234776048661,3.000244776196351,5.590086719680224,0.0,0.4099097464418094,udsr,2.4117122529034023,pyoperon,llm-srbench/lsrtransform/II.11.28_0_0,16e31703b8168702,rational,-3.1150450568085155,1.480150884131972,0.17118430517861014,0.11502440527710946,0.09115793163169912,0.35982940423257354,0.0,0.14982967882751408,0.3832733688810457,0.0574257257625864,medium,2.006962988064046,ood_failure,eligible,low,120000,large,simple
g0108,108,II.11.3_0_0,llm-srbench,lsrtransform,lsrtransform,sim-datasets-data/llm-srbench/lsrtransform/II.11.3_0_0,II.11.3_0_0,llm-srbench/lsrtransform/II.11.3_0_0,5,q,75000,5000,20000,20000,41,7,m * x * (-omega ** 2 + omega_0 ** 2) / Ef,4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-4.192097241874333,-3.9825910345171827,-2.0061394831702977,-1.7800243972908492,0.9980327563224698,1.1325049232788276,3.9387364576324604,20.68673917992491,21.79381993223443,0.03676908453305907,5.904687243490418,11.629684656512968,0.0,0.0009544266245762301,udsr,9.950440857007347,pyoperon,llm-srbench/lsrtransform/II.11.3_0_0,e609a3f94c7f0c2b,rational,-4.087344138195758,1.440355812102517,0.6049137662423988,0.6101575592092601,0.006382400387454588,0.7122592947027969,0.0,0.49745825343647854,0.4001373540318831,0.19905162927139444,medium,0.20950620735715075,one_method_wins,eligible,high,120000,large,moderate
g0109,109,II.11.3_2_0,llm-srbench,lsrtransform,lsrtransform,sim-datasets-data/llm-srbench/lsrtransform/II.11.3_2_0,II.11.3_2_0,llm-srbench/lsrtransform/II.11.3_2_0,5,m,75000,5000,20000,20000,43,7,-Ef * q / (x * (omega ** 2 - omega_0 ** 2)),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-2.236263565393466,-1.6751348681601208,-1.5088452641233916,-1.264043908914284,0.18306122366835756,0.42957542563298656,0.9118672280229229,3.429409429029215,1.2897453716667338,0.5161524361213785,1.5637047891752898,2.942486911640665,0.0,0.7243517259145877,udsr,2.0160413742471337,pyoperon,llm-srbench/lsrtransform/II.11.3_2_0,a2f4adfebb8afa96,rational,-1.9556992167767935,0.39081586059145074,0.1001628749490083,0.036088509130160436,0.08975425810001714,0.18551724760252475,0.0,0.0797028479029641,0.8449016239493446,0.06734106562660198,hard,0.5611286972333451,all_good,eligible,high,120000,large,moderate
g0110,110,II.11.3_3_1,llm-srbench,lsrtransform,lsrtransform,sim-datasets-data/llm-srbench/lsrtransform/II.11.3_3_1,II.11.3_3_1,llm-srbench/lsrtransform/II.11.3_3_1,5,omega_0,75000,5000,20000,20000,38,5,np.sqrt(Ef * q / (m * x) + omega ** 2),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-2.3858299229738806,-0.23891849670215512,-1.6986123249503318,-0.041963739924383237,0.16164050797213986,0.4616394137806759,1.6035470824666018,2.0510557125269333,4.573236658086868,1.7116705885415646,3.0619594548332096,6.013863491992616,0.0,0.29458607274476434,udsr,3.2357581330411467,imcts,llm-srbench/lsrtransform/II.11.3_3_1,13b2da90c4f6451d,rational,-1.3123742098380178,0.5376932836000188,0.05984810569068928,0.12801905289453205,0.29767255348119953,0.3673179662121319,0.0,0.14713618514822058,0.7826592769879817,0.11515750028687612,hard,2.1469114262717257,ood_failure,eligible,high,120000,large,simple
g0111,111,II.11.3_4_1,llm-srbench,lsrtransform,lsrtransform,sim-datasets-data/llm-srbench/lsrtransform/II.11.3_4_1,II.11.3_4_1,llm-srbench/lsrtransform/II.11.3_4_1,5,omega,65108,5000,17527,17527,41,6,np.sqrt(-Ef * q / (m * x) + omega_0 ** 2),4,12,4,4,4,12,10,0,0,0,0,0,1.0,0.8333333333333334,0.0,0.0,0.0,-2.2219198104150406,3.961323640496246,-1.8857188758083487,4.495134644886047,0.06956241850764594,1.315151996994138,3.0669374114352683,0.4668626706338105,7.204586018014745,10.369521601565369,3.910629845526461,6.865305704224233,0.0,0.20686133847463092,pyoperon,3.066343880648684,udsr,llm-srbench/lsrtransform/II.11.3_4_1,c956c579e259b3bd,rational,0.8697019150406027,1.153360764786238,0.013512846330252074,0.20169105516012567,1.0,0.47029704608903466,0.0,0.27235107013053567,0.5217574433917747,0.1421011980563222,extreme,6.183243450911286,ood_failure,limited_quota,high,105162,large,moderate
g0112,112,II.13.23_1_0,llm-srbench,lsrtransform,lsrtransform,sim-datasets-data/llm-srbench/lsrtransform/II.13.23_1_0,II.13.23_1_0,llm-srbench/lsrtransform/II.13.23_1_0,3,v,42719,5000,11929,11929,43,6,-c * np.sqrt(1 - rho_c_0 ** 2 / rho_c ** 2),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-2.2250534868817455,-1.7145039157254336,-1.885627702230089,-1.4196229664478301,0.17352692674293413,0.12138486883660399,0.2539812558908707,0.6830460996980541,0.41338192883638125,0.041280235019927655,0.8186764399659718,1.6145378632402476,0.0,1.1245655030171537,udsr,1.3628083051377864,pyoperon,llm-srbench/lsrtransform/II.13.23_1_0,5080308a1b4a18cb,rational,-1.9697787013035897,0.13405558406140258,0.019835885877976713,0.011552257681036722,0.007166956203306432,0.09511426580282821,0.0,0.021572320256433485,0.9537091036172478,0.020573718214707375,hard,0.5105495711563119,all_good,eligible,low,71577,medium,moderate
g0113,113,II.13.34_1_0,llm-srbench,lsrtransform,lsrtransform,sim-datasets-data/llm-srbench/lsrtransform/II.13.34_1_0,II.13.34_1_0,llm-srbench/lsrtransform/II.13.34_1_0,3,v,75000,5000,20000,20000,54,9,-c * j * np.sqrt(1 / (c ** 2 * rho_c_0 ** 2 + j ** 2)),4,12,4,4,4,12,11,0,0,0,0,0,1.0,0.9166666666666666,0.0,0.0,0.0,-2.383158042116852,-1.1284365630582998,-1.7734819112474822,-0.6728027906620858,0.11157966799220226,0.1941870445879277,0.4244038005323051,1.4915550069293788,0.7249388611693969,0.14376946548169975,1.0182419002344487,2.0343680903185075,0.0,0.933291771084972,udsr,1.925278024726097,dso,llm-srbench/lsrtransform/II.13.34_1_0,5719bcd61cf61198,rational,-1.7557973025875762,0.1848715115400726,0.043483553126293345,0.020275167445222668,0.02499134979315068,0.11932987141252886,0.0,0.037997241810256085,0.9321748029432338,0.035420071396861874,hard,1.2547214790585524,ood_failure,eligible,low,120000,large,complex
g0114,114,II.15.4_1_0,llm-srbench,lsrtransform,lsrtransform,sim-datasets-data/llm-srbench/lsrtransform/II.15.4_1_0,II.15.4_1_0,llm-srbench/lsrtransform/II.15.4_1_0,3,B,75000,5000,20000,20000,28,3,-E_n / (mom * np.cos(theta)),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-2.1321993704783937,-3.176184956236511,-2.2567488824175066,-3.002826549376546,0.9503861053405078,1.5209697837008014,3.1417277112072792,3.478928067647099,10.728313228922383,2.0913179459854274,4.610138721254096,7.3456786390495035,0.0,0.5496884029837487,udsr,1.2076579280566495,pyoperon,llm-srbench/lsrtransform/II.15.4_1_0,4f49b5f905d8bd5b,trigonometric,-2.654192163357452,1.426810676789878,0.1016112205122444,0.3003476771270532,0.363698846135897,0.5551766190988997,0.0,0.2507581030040287,0.4058773853756976,0.10177704320904503,medium,-1.0439855857581173,all_good,eligible,low,120000,large,simple
g0115,115,II.15.5_0_0,llm-srbench,lsrtransform,lsrtransform,sim-datasets-data/llm-srbench/lsrtransform/II.15.5_0_0,II.15.5_0_0,llm-srbench/lsrtransform/II.15.5_0_0,3,p_d,75000,5000,20000,20000,27,3,-E_n / (Ef * np.cos(theta)),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-2.4518391374421324,-3.9195205905882196,-2.6997777391911177,-2.395970088134664,1.3050330367416028,3.4397645528034855,5.74602917720987,3.9479110747806883,19.2485432815723,9.792826568045946,6.042300830834684,11.507398938647992,0.0,0.00399868917196794,udsr,7.934996389699043,pyoperon,llm-srbench/lsrtransform/II.15.5_0_0,bdfa2293cef46932,trigonometric,-3.1856798640151758,2.786118263911689,0.1153282667916578,0.5388954037426509,1.0,0.7289575567827267,0.0,0.45187404036528067,0.0,0.0,medium,-1.4676814531460871,unstable,limited_quota,low,120000,large,simple
g0116,116,II.15.5_1_0,llm-srbench,lsrtransform,lsrtransform,sim-datasets-data/llm-srbench/lsrtransform/II.15.5_1_0,II.15.5_1_0,llm-srbench/lsrtransform/II.15.5_1_0,3,Ef,75000,5000,20000,20000,28,3,-E_n / (p_d * np.cos(theta)),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-2.3895982289636866,-3.246765774027637,-2.5760444678410863,-1.8095030349397998,1.1450503354829615,3.5667135205374647,5.844220322189344,4.135369025150441,16.14700718959948,6.468644835600673,5.590349780178175,9.943036262375498,0.0,0.01864222572872296,udsr,5.989548662392147,pyoperon,llm-srbench/lsrtransform/II.15.5_1_0,dee1fa4b69408fd9,trigonometric,-2.818182001495662,2.824539539749447,0.12081112937207836,0.4520592057545188,1.0,0.6741170629274049,0.0,0.4179163235870495,0.0,0.0,medium,-0.8571675450639504,unstable,limited_quota,low,120000,large,simple
g0117,117,II.21.32_2_0,llm-srbench,lsrtransform,lsrtransform,sim-datasets-data/llm-srbench/lsrtransform/II.21.32_2_0,II.21.32_2_0,llm-srbench/lsrtransform/II.21.32_2_0,5,r,75000,5000,20000,20000,46,7,c * q / (4 * np.pi * Volt * epsilon * (c - v)),4,12,4,4,4,12,11,0,0,0,0,0,1.0,0.9166666666666666,0.0,0.0,0.0,-1.9735374239336472,-1.5060497808074436,-1.7817994910886457,-1.4722364513678503,0.9775952815008032,0.44617126462725365,1.302578713126139,1.1952859315974897,0.5889637411494545,0.1645847061683528,1.1125475172028838,2.1596269517082,0.0,1.117624662781619,udsr,1.0492380106869346,pyoperon,llm-srbench/lsrtransform/II.21.32_2_0,6273a7484a6125a0,rational,-1.7397936023705451,0.6345033047762899,0.03481812910096416,0.016468162756780945,0.02861142812718239,0.13077307217590187,0.0,0.035319223586878334,0.7416340274706418,0.026193938035872666,hard,0.4674876431262036,all_good,eligible,high,120000,large,moderate
g0118,118,II.21.32_3_0,llm-srbench,lsrtransform,lsrtransform,sim-datasets-data/llm-srbench/lsrtransform/II.21.32_3_0,II.21.32_3_0,llm-srbench/lsrtransform/II.21.32_3_0,5,v,75000,5000,20000,20000,44,7,c - c * q / (4 * np.pi * Volt * epsilon * r),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-1.1674600959737333,-0.6276816697509059,-0.6055919215174347,-0.30846735279364595,0.09564599872546349,0.061484128651416475,0.1351995962807223,1.1163315539081382,0.43752699221017716,0.1704071017767573,0.8437834721483533,1.629236571069395,0.0,1.1094170909224104,udsr,1.3655513596082502,pyoperon,llm-srbench/lsrtransform/II.21.32_3_0,2aaa649ddbb3410f,rational,-0.8975708828623197,0.07076277046180375,0.032508832524641464,0.01222826642038023,0.029624028870620427,0.09816079493938665,0.0,0.02991766845528932,0.9805307429375216,0.029335193677423294,hard,0.5397784262228275,all_good,eligible,high,120000,large,moderate
g0119,119,II.24.17_0_1,llm-srbench,lsrtransform,lsrtransform,sim-datasets-data/llm-srbench/lsrtransform/II.24.17_0_1,II.24.17_0_1,llm-srbench/lsrtransform/II.24.17_0_1,3,omega,75000,5000,20000,20000,45,7,c * np.sqrt(d ** 2 * k ** 2 + np.pi ** 2) / d,4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-4.641674522732954,-3.4593816235655517,-3.6991607030954086,-2.8189997213788756,0.3037237133723474,0.3176056426550453,0.741902278793356,3.6503033702918803,1.7607165666367355,0.3506810120498669,1.6652352248628675,3.284162068532809,0.0,0.5178221288513245,udsr,2.8533822668503674,pyoperon,llm-srbench/lsrtransform/II.24.17_0_1,5d4fab6fa819e14a,rational,-4.050528073149253,0.3361674554951588,0.10662368988057981,0.049274668091511854,0.0609763291680327,0.19783711991251193,0.0,0.08349458665668819,0.8680600163095518,0.07247831225496403,medium,1.1822928991674022,ood_failure,eligible,low,120000,large,moderate
g0120,120,II.24.17_1_1,llm-srbench,lsrtransform,lsrtransform,sim-datasets-data/llm-srbench/lsrtransform/II.24.17_1_1,II.24.17_1_1,llm-srbench/lsrtransform/II.24.17_1_1,3,c,75000,5000,20000,20000,55,8,d * omega * np.sqrt(1 / (d ** 2 * k ** 2 + np.pi ** 2)),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-4.143078878860663,-2.9775665090467447,-3.388965357095455,-2.3860371990916693,0.3835592950393917,0.43977644463600507,0.704396973238083,2.9321037578455518,2.3134721834057994,0.04601970772901049,2.0442377729755967,3.9373978519104376,0.0,0.4170276452668046,udsr,2.9251410048042352,pyoperon,llm-srbench/lsrtransform/II.24.17_1_1,553c14f6cc00e38e,rational,-3.560322693953704,0.393501831509897,0.08561743342366551,0.06475061122209115,0.007991220631816584,0.24382592086946372,0.0,0.0782100908077337,0.8437633881986786,0.06599081121125971,medium,1.1655123698139187,ood_failure,eligible,low,120000,large,moderate
g0121,121,II.24.17_2_1,llm-srbench,lsrtransform,lsrtransform,sim-datasets-data/llm-srbench/lsrtransform/II.24.17_2_1,II.24.17_2_1,llm-srbench/lsrtransform/II.24.17_2_1,3,d,30030,5000,8757,8757,61,9,np.pi * c * np.sqrt(-1 / ((c * k - omega) * (c * k + omega))),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-0.08033518642525896,0.28986649568870343,-0.11290082021113798,0.04053316575001639,0.9814433528898888,0.8717444536832748,2.3882709177770973,0.041757803219926705,0.23583137586594438,0.11454990406359367,0.6030349824111118,1.175000584758683,0.0,1.3105593165599834,imcts,0.04222956240665695,dso,llm-srbench/lsrtransform/II.24.17_2_1,3791b603496e9094,rational,0.10476565463172223,1.0226406356067073,0.0010791695205950268,0.006581232191265213,0.019909635735074954,0.06894797188491049,0.0,0.012562383147903377,0.5771528027912375,0.007250414643549843,extreme,0.37020168211396237,all_struggle,limited_quota,low,52544,medium,complex
g0122,122,II.27.16_2_0,llm-srbench,lsrtransform,lsrtransform,sim-datasets-data/llm-srbench/lsrtransform/II.27.16_2_0,II.27.16_2_0,llm-srbench/lsrtransform/II.27.16_2_0,3,Ef,75000,5000,20000,20000,30,3,-np.sqrt(flux / (c * epsilon)),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-2.417873237523835,-1.5085336910951073,-1.7088901399078393,-1.0071432074401652,0.10672821489594675,0.27390609253221027,0.4836553600754563,2.2700978559490315,1.2049578384510373,0.1946214238911269,1.434418104072166,2.7307223089020156,0.0,0.7241564291860251,udsr,2.1609712728974175,dso,llm-srbench/lsrtransform/II.27.16_2_0,8289ddcc8870350b,rational,-1.9632034643094713,0.22763915200716472,0.06625475832577499,0.0337146444376621,0.033835257757140164,0.16982938572085957,0.0,0.057047518202859956,0.9140511304131385,0.05214434850058824,hard,0.9093395464287277,all_good,eligible,low,120000,large,simple
g0123,123,II.27.18_1_0,llm-srbench,lsrtransform,lsrtransform,sim-datasets-data/llm-srbench/lsrtransform/II.27.18_1_0,II.27.18_1_0,llm-srbench/lsrtransform/II.27.18_1_0,2,Ef,75000,5000,20000,20000,25,2,-np.sqrt(E_den / epsilon),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-3.929002129357978,-3.2121750250784697,-2.390721434673604,-1.599427859467407,0.8968242778017941,1.2800266267961276,4.0772545518118815,7.7048399856079675,8.493917754078156,0.019623306993187324,3.47414617686979,6.861149279257969,0.0,0.027959760870930023,udsr,6.525354359128693,dso,llm-srbench/lsrtransform/II.27.18_1_0,a2899ba90b5634df,rational,-3.570588577218224,1.5068264166411862,0.22521277636751225,0.23778951172651971,0.0034004959873764023,0.41733339014854437,0.0,0.20429421424587207,0.3719690600512211,0.07599112684693982,medium,0.7168271042795085,one_method_wins,eligible,low,120000,large,simple
g0124,124,II.3.24_1_0,llm-srbench,lsrtransform,lsrtransform,sim-datasets-data/llm-srbench/lsrtransform/II.3.24_1_0,II.3.24_1_0,llm-srbench/lsrtransform/II.3.24_1_0,2,r,75000,5000,20000,20000,43,4,-np.sqrt(Pwr / flux) / (2 * np.sqrt(np.pi)),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-4.317541827288972,-3.3371544668311754,-1.9375262615642757,-0.6105894819549382,0.1103764162583134,1.4260679873406152,2.3270848110637616,19.8610453071283,25.10481854122531,0.6849885918419347,6.042684965967883,11.872561096585175,0.0,0.0003822550430390524,udsr,11.070197265019175,dso,llm-srbench/lsrtransform/II.3.24_1_0,c527743e2f0a3d37,rational,-3.8273481470600736,1.057919440400661,0.5807634646461771,0.7028582475852191,0.1191173636497453,0.7290041683801136,0.0,0.5400356206664618,0.5622026793250913,0.3036094728696735,medium,0.9803873604577964,one_method_wins,eligible,low,120000,large,simple
g0125,125,II.34.29a_2_0,llm-srbench,lsrtransform,lsrtransform,sim-datasets-data/llm-srbench/lsrtransform/II.34.29a_2_0,II.34.29a_2_0,llm-srbench/lsrtransform/II.34.29a_2_0,3,m,75000,5000,20000,20000,25,4,h * q / (4 * np.pi * mom),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-6.33168196046682,-5.6401088884558135,-6.216683195998941,-5.567210763127702,0.32785924036914177,0.4902198328393283,1.2483714458874857,28.15390188126425,35.98462912961984,0.4827688073035895,8.185306541195185,12.57398597243215,0.0,0.6295393327699803,imcts,0.7378485719349666,pyoperon,llm-srbench/lsrtransform/II.34.29a_2_0,e88926a4964cfa20,rational,-5.985895424461317,0.5113340703870568,0.823317023486653,1.0,0.08394835111033117,0.9889934419084025,0.0,0.7496525550777183,0.7938295389712274,0.5950963421859479,medium,0.6915730720110069,all_good,eligible,low,120000,large,simple
g0126,126,II.34.29b_0_0,llm-srbench,lsrtransform,lsrtransform,sim-datasets-data/llm-srbench/lsrtransform/II.34.29b_0_0,II.34.29b_0_0,llm-srbench/lsrtransform/II.34.29b_0_0,5,g_,75000,5000,20000,20000,36,6,E_n * h / (2 * np.pi * B * Jz * mom),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-3.903066673961154,-3.1543347216514475,-1.6180111763999105,-0.9943998752754297,1.714659578118287,1.7419544861548986,5.015086274696884,22.548224595616368,18.54261638598508,0.22526691076280903,5.446330130232426,10.454035454158271,0.0,0.002108042099277157,imcts,8.888950210371299,pyoperon,llm-srbench/lsrtransform/II.34.29b_0_0,bb0e819910dea619,rational,-3.5287006978063005,2.042730965024994,0.6593594097030359,0.5191310012489925,0.03916496134933379,0.6566414785329832,0.0,0.4840105358889083,0.1448684195618266,0.07011784138549891,medium,0.7487319523097065,one_method_wins,eligible,high,120000,large,moderate
g0127,127,II.34.29b_2_0,llm-srbench,lsrtransform,lsrtransform,sim-datasets-data/llm-srbench/lsrtransform/II.34.29b_2_0,II.34.29b_2_0,llm-srbench/lsrtransform/II.34.29b_2_0,5,Jz,75000,5000,20000,20000,36,6,E_n * h / (2 * np.pi * B * g_ * mom),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-2.917976719129082,-2.527707351593988,-0.8972433623500524,-0.8389179207255102,2.323762680657185,2.0421262196373715,4.045188754713714,14.564327094972704,11.44854505111931,0.22271733473616845,4.253073925489171,8.259949010244714,0.0,0.012209821151370407,udsr,7.138255105758871,pyoperon,llm-srbench/lsrtransform/II.34.29b_2_0,d53e16b19d3ab35f,rational,-2.722842035361535,2.0906407749291285,0.4258424382123681,0.3205125861447212,0.03872155235522466,0.511849781580426,0.0,0.31821746953630753,0.12456564633893219,0.03963896476912961,medium,0.3902693675350939,one_method_wins,eligible,high,120000,large,moderate
g0128,128,II.34.29b_3_0,llm-srbench,lsrtransform,lsrtransform,sim-datasets-data/llm-srbench/lsrtransform/II.34.29b_3_0,II.34.29b_3_0,llm-srbench/lsrtransform/II.34.29b_3_0,5,mom,75000,5000,20000,20000,35,6,E_n * h / (2 * np.pi * B * Jz * g_),4,12,4,4,4,12,11,0,0,0,0,0,1.0,0.9166666666666666,0.0,0.0,0.0,-2.033314988948925,-1.3778967386768946,-0.7850439773618694,-0.3881752339822643,0.604458415592204,0.6161411310597693,1.6455701493395267,5.826842642188611,3.5860398273668235,0.27157309866146767,2.3141032370345753,4.562080131403371,0.0,0.20001237116064063,udsr,4.161293561092275,pyoperon,llm-srbench/lsrtransform/II.34.29b_3_0,2adf8462ed6b2f74,rational,-1.7056058638129097,0.696462165410254,0.17028418390155786,0.10037971003228767,0.04721829256308348,0.2765718461239619,0.0,0.12947229137370464,0.7153776783196564,0.0926215872096469,hard,0.6554182502720303,one_method_wins,eligible,high,120000,large,moderate
g0129,129,II.34.29b_4_0,llm-srbench,lsrtransform,lsrtransform,sim-datasets-data/llm-srbench/lsrtransform/II.34.29b_4_0,II.34.29b_4_0,llm-srbench/lsrtransform/II.34.29b_4_0,5,B,75000,5000,20000,20000,37,6,E_n * h / (2 * np.pi * Jz * g_ * mom),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-2.0127485924342463,-1.2221660738714462,-0.8074279289260595,-0.3411988723504475,0.623421087799255,0.8122922623092599,2.14571368990475,5.531007435009695,2.8172855315170224,0.48195967969213377,2.0544829207041326,4.03485083538838,0.0,0.2915650908831354,udsr,3.6681873117063604,pyoperon,llm-srbench/lsrtransform/II.34.29b_4_0,5d56f9a2c91a7c53,rational,-1.6174573331528461,0.878743860464505,0.1616314498659361,0.07885627833293943,0.08380763184698986,0.24506908417274068,0.0,0.12124875806392897,0.6381320385482518,0.07737271715477878,hard,0.7905825185628002,one_method_wins,eligible,high,120000,large,moderate
g0130,130,II.34.2_1_0,llm-srbench,lsrtransform,lsrtransform,sim-datasets-data/llm-srbench/lsrtransform/II.34.2_1_0,II.34.2_1_0,llm-srbench/lsrtransform/II.34.2_1_0,3,v,75000,5000,20000,20000,17,3,2 * mom / (q * r),4,12,4,4,4,12,12,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,-9.180694545739813,-9.092050079545661,-12.0,-12.0,0.07962455609211444,0.21463107464763403,0.7213953793116605,23.8454497332637,25.36851821961119,0.023573524160539108,5.815899840908678,11.631799681817355,0.0,1.0986496752984785,dso,0.0,pyoperon,llm-srbench/lsrtransform/II.34.2_1_0,0f6f62d6976be405,rational,-9.136372312642738,0.24605641693980862,0.6973012902770973,0.7102412593583168,0.004087497199494006,0.7014856832715569,0.0,0.5634015852794747,0.9062464333362427,0.5105806771955089,easy,0.08864446619415212,all_good,eligible,low,120000,large,simple
